"PO_COUNT","companycode","PO_Org","PO_Grp","material_no","Plant","MaterialGrp","Quantity","NetPrice","GrossValue","Vendor","source","type","created_date"
1,"3280","4000","001","J2203","4000","JJ725",540.00,33.57,18127.80,"0000600059",,,"2008.09.24"
2,"3280","4000","001","J2304","4000","JJ339",320.00,59.22,9475.20,"0000600281",,,"2008.08.06"
2,"3280","4000","001","J2304","4000","JJ339",320.00,59.22,9475.20,"0000600281",,,"2008.08.08"
2,"3280","4000","001","J2304","4000","JJ339",525.00,59.22,15545.25,"0000600281",,,"2008.08.26"
1,"3280","4000","001","J2304","4000","JJ339",720.00,29.61,21319.20,"0000600281",,,"2008.10.10"
1,"3280","4000","001","J2314","4000","JJ341",1599.00,23.40,37416.60,"0000600281",,,"2008.07.24"
2,"3280","4000","001","J3046","4000","JJ334",2401.00,39.48,47395.74,"0000650166",,,"2008.07.24"
4,"3280","4000","001","J3046","4000","JJ334",2344.00,78.96,46270.56,"0000650166",,,"2008.07.30"
3,"3280","4000","001","J3046","4000","JJ334",2100.00,59.22,41454.00,"0000650166",,,"2008.08.22"
1,"3280","4000","001","J3142","4000","JJ331",631.00,9.32,5880.92,"0000600281",,,"2008.07.29"
2,"3280","4000","001","J3246","4000","JJ377",1440.00,17.68,12729.60,"0000600168",,,"2008.08.13"
2,"3280","4000","001","J3246","4000","JJ377",547.00,19.44,5316.84,"0000600168",,,"2008.10.07"
1,"3280","4000","001","J3246","4000","JJ377",544.00,9.72,5287.68,"0000600168",,,"2008.10.08"
2,"3280","4000","001","J3247","4000","JJ377",1080.00,28.48,15379.20,"0000600168",,,"2008.08.13"
2,"3280","4000","001","J3247","4000","JJ377",600.00,28.48,8544.00,"0000600168",,,"2008.09.15"
3,"3280","4000","001","J3247","4000","JJ377",1220.00,42.72,17372.80,"0000600168",,,"2008.10.08"
2,"3280","4000","001","J3248","4000","JJ377",768.00,21.22,8148.48,"0000600168",,,"2008.08.13"
2,"3280","4000","001","J3248","4000","JJ377",813.00,23.34,9487.71,"0000600168",,,"2008.09.15"
2,"3280","4000","001","J3248","4000","JJ377",1344.00,23.34,15684.48,"0000600168",,,"2008.10.07"
3,"3280","4000","001","J3248","4000","JJ377",1348.00,35.01,15731.16,"0000600168",,,"2008.10.08"
1,"3280","4000","001","J3283","4000","JJ377",300.00,33.40,10020.00,"0000600168",,,"2008.08.13"
2,"3280","4000","001","J3283","4000","JJ377",300.00,66.80,10020.00,"0000600168",,,"2008.10.07"
3,"3280","4000","001","J3283","4000","JJ377",528.00,100.20,17635.20,"0000600168",,,"2008.10.08"
1,"3280","4000","001","P9709","4000","JJ107",128.00,12.82,1640.96,"0000650091",,,"2008.01.11"
1,"3280","4000","001","P9709","4000","JJ107",768.00,12.82,9845.76,"0000650091",,,"2008.01.13"
1,"3280","4000","001","P9709","4000","JJ107",1152.00,12.82,14768.64,"0000650091",,,"2008.01.14"
1,"3280","4000","001","P9709","4000","JJ107",832.00,12.46,10366.72,"0000650091",,,"2008.01.17"
1,"3280","4000","001","P9709","4000","JJ107",88.00,12.46,1096.48,"0000650091",,,"2008.01.29"
1,"3280","4000","001","P9709","4000","JJ107",256.00,12.46,3189.76,"0000650091",,,"2008.02.07"
1,"3280","4000","001","P9709","4000","JJ107",640.00,12.46,7974.40,"0000650091",,,"2008.02.08"
1,"3280","4000","001","P9709","4000","JJ107",1088.00,12.46,13556.48,"0000650091",,,"2008.02.15"
1,"3280","4000","001","P9709","4000","JJ107",39.00,12.46,485.94,"0000650091",,,"2008.02.22"
1,"3280","4000","001","P9709","4000","JJ107",192.00,12.46,2392.32,"0000650091",,,"2008.02.26"
2,"3280","4000","001","P9709","4000","JJ107",1152.00,24.92,14353.92,"0000650091",,,"2008.02.28"
1,"3280","4000","001","P9709","4000","JJ107",1248.00,12.46,15550.08,"0000650091",,,"2008.03.06"
1,"3280","4000","001","P9715","4000","JJ107",192.00,13.42,2576.64,"0000650091",,,"2008.01.09"
2,"3280","4000","001","P9715","4000","JJ107",1618.00,26.84,21713.56,"0000650091",,,"2008.01.10"
1,"3280","4000","001","P9715","4000","JJ107",1216.00,13.42,16318.72,"0000650091",,,"2008.01.11"
1,"3280","4000","001","P9715","4000","JJ107",212.00,13.42,2845.04,"0000650091",,,"2008.01.13"
1,"3280","4000","001","P9715","4000","JJ107",1472.00,13.06,19224.32,"0000650091",,,"2008.02.20"
1,"3280","4000","001","P9715","4000","JJ107",256.00,13.06,3343.36,"0000650091",,,"2008.02.25"
1,"3280","4000","001","P9715","4000","JJ107",1344.00,13.06,17552.64,"0000650091",,,"2008.02.27"
1,"3280","4000","001","P9715","4000","JJ107",814.00,13.06,10630.84,"0000650091",,,"2008.02.28"
1,"3280","4000","001","P9715","4000","JJ107",960.00,13.06,12537.60,"0000650091",,,"2008.03.07"
1,"3280","4000","001","V2001","4000","JJ406",4090.00,20.92,85562.80,"0000600241",,,"2008.07.30"
2,"3280","4000","001","V2002","4000","JJ406",867.00,72.58,31463.43,"0000600053",,,"2008.08.05"
3,"3280","4000","001","V2003","4000","JJ406",1026.00,114.21,39059.82,"0000600053",,,"2008.08.21"
2,"3280","4000","001","V4001","4000","JJ401",3472.00,19.84,34442.24,"0000600267",,,"2008.08.29"
2,"3280","4000","001","V4001","4000","JJ401",3475.00,19.84,34472.00,"0000600267",,,"2008.10.17"
1,"3280","4000","001","V4002","4000","JJ401",5354.00,8.40,44973.60,"0000600267",,,"2008.07.23"
1,"3280","4000","001","V4002","4000","JJ401",4499.00,8.40,37791.60,"0000600267",,,"2008.08.29"
1,"3280","4000","001","V4002","4000","JJ401",960.00,8.40,8064.00,"0000600267",,,"2008.09.05"
2,"3280","4000","001","V6001","4000","JJ405",2533.00,27.76,35158.04,"0000600212",,,"2008.07.24"
2,"3280","4000","001","V6001","4000","JJ405",1343.00,27.76,18640.84,"0000600212",,,"2008.10.03"
2,"7710","1000","001","10670","1000","J6948",1296.00,138.00,89424.00,"0000650006",,,"2008.01.31"
1,"7710","1000","001","10670","1000","J6948",1840.00,69.00,126960.00,"0000650006",,,"2008.06.26"
1,"7710","1000","001","10709","1000","J4530",4970.00,10.00,49700.00,"0000650006",,,"2008.04.18"
1,"7710","1000","001","11109","1000","J6530",4880.00,12.00,58560.00,"0000650080",,,"2008.01.10"
1,"7710","1000","001","11109","1000","J6530",6320.00,12.00,75840.00,"0000650080",,,"2008.05.08"
1,"7710","1000","001","11109","1000","J6530",5250.00,36.00,189000.00,"0000650080",,,"2008.09.12"
1,"7710","1000","001","11110","1000","J6530",4080.00,20.00,81600.00,"0000650080",,,"2008.01.10"
1,"7710","1000","001","11110","1000","J6530",4280.00,20.00,85600.00,"0000650080",,,"2008.06.12"
1,"7710","1000","001","11111","1000","J6530",2000.00,33.00,66000.00,"0000650080",,,"2008.03.14"
1,"7710","1000","001","11111","1000","J6530",2254.00,109.00,245686.00,"0000650080",,,"2008.07.17"
1,"7710","1000","001","11113","1000","J6530",822.00,97.00,79734.00,"0000650080",,,"2008.02.21"
1,"7710","1000","001","11113","1000","J6530",897.00,290.00,260130.00,"0000650080",,,"2008.07.11"
1,"7710","1000","001","11114","1000","J6530",354.00,168.00,59472.00,"0000650080",,,"2008.03.14"
1,"7710","1000","001","11114","1000","J6530",444.00,540.00,239760.00,"0000650080",,,"2008.09.12"
1,"7710","1000","001","11116","1000","J6530",1560.00,46.00,71760.00,"0000650080",,,"2008.04.10"
1,"7710","1000","001","11116","1000","J6530",1739.00,135.00,234765.00,"0000650080",,,"2008.08.07"
1,"7710","1000","001","11130","1000","J6530",10080.00,16.00,161280.00,"0000650006",,,"2008.09.12"
2,"7710","1000","001","12610","1000","I013",7776.00,168.00,653184.00,"0000650001",,,"2008.03.21"
2,"7710","1000","001","12610","1000","I013",6272.00,168.00,526848.00,"0000650001",,,"2008.05.22"
1,"7710","1000","001","12610","1000","I013",7719.00,84.00,648396.00,"0000650001",,,"2008.07.31"
1,"7710","1000","001","12610","1000","I013",6180.00,84.00,519120.00,"0000650001",,,"2008.09.26"
1,"7710","1000","001","13000","1000","I015",476.00,84.00,39984.00,"0000650001",,,"2008.01.18"
1,"7710","1000","001","13000","1000","I015",463.00,84.00,38892.00,"0000650001",,,"2008.04.04"
1,"7710","1000","001","13000","1000","I015",468.00,84.00,39312.00,"0000650001",,,"2008.06.12"
1,"7710","1000","001","13000","1000","I015",408.00,84.00,34272.00,"0000650001",,,"2008.08.28"
1,"7710","1000","001","13010","1000","I015",424.00,72.00,30528.00,"0000650001",,,"2008.01.18"
1,"7710","1000","001","13010","1000","I015",288.00,72.00,20736.00,"0000650001",,,"2008.04.24"
1,"7710","1000","001","13010","1000","I015",288.00,72.00,20736.00,"0000650001",,,"2008.10.17"
1,"7710","1000","001","13100","1000","I007",1444.00,85.00,122740.00,"0000650001",,,"2008.01.03"
1,"7710","1000","001","13100","1000","I007",1518.00,85.00,129030.00,"0000650001",,,"2008.03.14"
1,"7710","1000","001","13100","1000","I007",1517.00,85.00,128945.00,"0000650001",,,"2008.06.05"
1,"7710","1000","001","13100","1000","I007",1448.00,85.00,123080.00,"0000650001",,,"2008.08.14"
1,"7710","1000","001","13110","1000","I007",600.00,82.00,49200.00,"0000650001",,,"2008.04.18"
1,"7710","1000","001","13110","1000","I007",838.00,82.00,68716.00,"0000650001",,,"2008.07.04"
1,"7710","1000","001","13300","1000","I006",3371.00,85.00,286535.00,"0000650001",,,"2008.01.10"
1,"7710","1000","001","13300","1000","I006",3161.00,85.00,268685.00,"0000650001",,,"2008.03.28"
1,"7710","1000","001","13300","1000","I006",3246.00,85.00,275910.00,"0000650001",,,"2008.06.12"
1,"7710","1000","001","13300","1000","I006",3060.00,85.00,260100.00,"0000650001",,,"2008.08.21"
1,"7710","1000","001","13310","1000","I006",1411.00,83.00,117113.00,"0000650001",,,"2008.01.02"
1,"7710","1000","001","13310","1000","I006",1422.00,83.00,118026.00,"0000650001",,,"2008.03.06"
1,"7710","1000","001","13310","1000","I006",1445.00,83.00,119935.00,"0000650001",,,"2008.05.15"
1,"7710","1000","001","13310","1000","I006",1512.00,83.00,125496.00,"0000650001",,,"2008.07.24"
2,"7710","1000","001","13421","1000","I010",5474.00,168.00,459816.00,"0000650001",,,"2008.01.18"
1,"7710","1000","001","13421","1000","I010",5707.00,84.00,479388.00,"0000650001",,,"2008.03.21"
1,"7710","1000","001","13421","1000","I010",5722.00,84.00,480648.00,"0000650001",,,"2008.06.05"
1,"7710","1000","001","13421","1000","I010",6264.00,84.00,526176.00,"0000650001",,,"2008.08.14"
1,"7710","1000","001","13426","1000","I010",4763.00,80.00,381040.00,"0000650001",,,"2008.01.25"
1,"7710","1000","001","13426","1000","I010",4278.00,80.00,342240.00,"0000650001",,,"2008.03.28"
1,"7710","1000","001","13426","1000","I010",4708.00,80.00,376640.00,"0000650001",,,"2008.06.05"
1,"7710","1000","001","13426","1000","I010",4656.00,80.00,372480.00,"0000650001",,,"2008.08.14"
2,"7710","1000","001","13621","1000","I084",9175.00,166.00,761525.00,"0000650001",,,"2008.01.10"
3,"7710","1000","001","13621","1000","I084",6720.00,249.00,557760.00,"0000650001",,,"2008.02.07"
3,"7710","1000","001","13621","1000","I084",12006.00,249.00,996498.00,"0000650001",,,"2008.03.14"
1,"7710","1000","001","13621","1000","I084",13248.00,83.00,1099584.00,"0000650001",,,"2008.04.18"
1,"7710","1000","001","13621","1000","I084",9273.00,83.00,769659.00,"0000650001",,,"2008.05.22"
2,"7710","1000","001","13621","1000","I084",8914.00,166.00,739862.00,"0000650001",,,"2008.06.12"
1,"7710","1000","001","13621","1000","I084",11748.00,83.00,975084.00,"0000650001",,,"2008.08.21"
1,"7710","1000","001","13621","1000","I084",8136.00,83.00,675288.00,"0000650001",,,"2008.10.03"
3,"7710","1000","001","13626","1000","I084",11994.00,240.00,959520.00,"0000650001",,,"2008.01.10"
4,"7710","1000","001","13626","1000","I084",11489.00,320.00,919120.00,"0000650001",,,"2008.02.07"
2,"7710","1000","001","13626","1000","I084",11439.00,160.00,915120.00,"0000650001",,,"2008.03.14"
3,"7710","1000","001","13626","1000","I084",9216.00,240.00,737280.00,"0000650001",,,"2008.04.24"
2,"7710","1000","001","13626","1000","I084",11220.00,160.00,897600.00,"0000650001",,,"2008.06.05"
2,"7710","1000","001","13626","1000","I084",10424.00,160.00,833920.00,"0000650001",,,"2008.07.17"
1,"7710","1000","001","13626","1000","I084",10716.00,80.00,857280.00,"0000650001",,,"2008.08.14"
1,"7710","1000","001","13626","1000","I084",11388.00,80.00,911040.00,"0000650001",,,"2008.09.12"
1,"7710","1000","001","24410","1000","I140",4641.00,74.00,343434.00,"0000650001",,,"2008.01.18"
1,"7710","1000","001","24410","1000","I140",4159.00,74.00,307766.00,"0000650001",,,"2008.03.14"
1,"7710","1000","001","24410","1000","I140",3791.00,74.00,280534.00,"0000650001",,,"2008.05.08"
1,"7710","1000","001","24410","1000","I140",3874.00,74.00,286676.00,"0000650001",,,"2008.07.11"
1,"7710","1000","001","24410","1000","I140",3811.00,74.00,282014.00,"0000650001",,,"2008.08.14"
1,"7710","1000","001","24410","1000","I140",3750.00,74.00,277500.00,"0000650001",,,"2008.10.17"
1,"7710","1000","001","24415","1000","I140",2268.00,117.00,265356.00,"0000650001",,,"2008.01.18"
1,"7710","1000","001","24415","1000","I140",1370.00,117.00,160290.00,"0000650001",,,"2008.07.04"
1,"7710","1000","001","61016","1000","J7682",4620.00,11.00,50820.00,"0000650006",,,"2008.02.14"
1,"7710","1000","001","61016","1000","J7682",5775.00,11.00,63525.00,"0000650006",,,"2008.05.08"
1,"7710","1000","001","61016","1000","J7682",3750.00,11.00,41250.00,"0000650006",,,"2008.08.21"
1,"7710","1000","001","61034","1000","J6530",7928.00,9.00,71352.00,"0000650080",,,"2008.03.14"
1,"7710","1000","001","61034","1000","J6530",8779.00,19.50,171190.50,"0000650080",,,"2008.07.11"
1,"7710","1000","001","61035","1000","J6530",6216.00,14.00,87024.00,"0000650080",,,"2008.01.18"
1,"7710","1000","001","61035","1000","J6530",8723.00,14.00,122122.00,"0000650080",,,"2008.05.08"
1,"7710","1000","001","61040","1000","J6530",600.00,136.00,81600.00,"0000650080",,,"2008.01.18"
1,"7710","1000","001","61040","1000","J6530",570.00,390.00,222300.00,"0000650080",,,"2008.07.04"
2,"7710","1000","001","61058","1000","I140",7458.00,130.00,484770.00,"0000650001",,,"2008.02.28"
1,"7710","1000","001","61058","1000","I140",7148.00,65.00,464620.00,"0000650001",,,"2008.04.24"
1,"7710","1000","001","61058","1000","I140",7236.00,65.00,470340.00,"0000650001",,,"2008.06.26"
1,"7710","1000","001","61058","1000","I140",7133.00,65.00,463645.00,"0000650001",,,"2008.08.21"
1,"7710","1000","001","61062","1000","J6530",10000.00,12.00,120000.00,"0000650080",,,"2008.01.10"
1,"7710","1000","001","61062","1000","J6530",5580.00,12.00,66960.00,"0000650080",,,"2008.02.07"
1,"7710","1000","001","61062","1000","J6530",8000.00,12.00,96000.00,"0000650080",,,"2008.04.10"
1,"7710","1000","001","61062","1000","J6530",10000.00,12.00,120000.00,"0000650080",,,"2008.05.08"
1,"7710","1000","001","61062","1000","J6530",15000.00,12.00,180000.00,"0000650080",,,"2008.07.17"
1,"7710","1000","001","61062","1000","J6530",11000.00,12.00,132000.00,"0000650080",,,"2008.09.26"
1,"7710","1000","001","61062","1000","J6530",9000.00,12.00,108000.00,"0000650080",,,"2008.10.17"
1,"7710","1000","001","61063","1000","J6530",12720.00,16.00,203520.00,"0000650080",,,"2008.01.10"
1,"7710","1000","001","61063","1000","J6530",7991.00,16.00,127856.00,"0000650080",,,"2008.03.14"
1,"7710","1000","001","61063","1000","J6530",8000.00,16.00,128000.00,"0000650080",,,"2008.06.12"
1,"7710","1000","001","61063","1000","J6530",10000.00,16.00,160000.00,"0000650080",,,"2008.07.17"
1,"7710","1000","001","61063","1000","J6530",12000.00,16.00,192000.00,"0000650080",,,"2008.09.26"
1,"7710","1000","001","61063","1000","J6530",11000.00,16.00,176000.00,"0000650080",,,"2008.10.17"
1,"7710","1000","001","61064","1000","J6530",8000.00,32.00,256000.00,"0000650080",,,"2008.01.10"
1,"7710","1000","001","61064","1000","J6530",7620.00,32.00,243840.00,"0000650080",,,"2008.02.07"
1,"7710","1000","001","61064","1000","J6530",7000.00,32.00,224000.00,"0000650080",,,"2008.04.10"
1,"7710","1000","001","61064","1000","J6530",6480.00,32.00,207360.00,"0000650080",,,"2008.05.08"
2,"7710","1000","001","61064","1000","J6530",19000.00,64.00,608000.00,"0000650080",,,"2008.07.17"
1,"7710","1000","001","61064","1000","J6530",10000.00,32.00,320000.00,"0000650080",,,"2008.10.17"
1,"7710","1000","001","61074","1000","I147",59947.00,8.20,491565.40,"0000650001",,,"2008.01.10"
1,"7710","1000","001","61074","1000","I147",60043.00,8.20,492352.60,"0000650001",,,"2008.02.21"
1,"7710","1000","001","61074","1000","I147",60000.00,8.20,492000.00,"0000650001",,,"2008.04.04"
1,"7710","1000","001","61074","1000","I147",60000.00,8.20,492000.00,"0000650006",,,"2008.05.28"
1,"7710","1000","001","61074","1000","I147",59995.00,8.20,491959.00,"0000650006",,,"2008.07.04"
1,"7710","1000","001","61074","1000","I147",60239.00,8.20,493959.80,"0000650006",,,"2008.07.31"
1,"7710","1000","001","61074","1000","I147",60000.00,8.20,492000.00,"0000650006",,,"2008.09.18"
2,"7710","1000","001","61076","1000","J6540",2363.00,176.10,208062.15,"0000650001",,,"2008.01.25"
2,"7710","1000","001","61076","1000","J6540",1588.00,176.10,139823.40,"0000650001",,,"2008.02.07"
5,"7710","1000","001","61076","1000","J6540",7169.00,440.25,631230.45,"0000650001",,,"2008.03.06"
2,"7710","1000","001","61076","1000","J6540",2834.00,176.10,249533.70,"0000650001",,,"2008.05.01"
1,"7710","1000","001","61076","1000","J6540",3239.00,88.05,285193.95,"0000650001",,,"2008.05.15"
1,"7710","1000","001","61076","1000","J6540",2892.00,88.05,254640.60,"0000650001",,,"2008.06.12"
1,"7710","1000","001","61076","1000","J6540",4342.00,88.05,382313.10,"0000650001",,,"2008.06.26"
1,"7710","1000","001","61076","1000","J6540",1732.00,88.05,152502.60,"0000650001",,,"2008.08.07"
3,"7710","1000","001","61076","1000","J6540",7356.00,264.15,647695.80,"0000650001",,,"2008.08.21"
1,"7710","1000","001","61076","1000","J6540",3994.00,88.05,351671.70,"0000650001",,,"2008.10.03"
4,"7710","1000","001","61077","1000","J6540",2726.00,528.40,360104.60,"0000650001",,,"2008.02.07"
3,"7710","1000","001","61077","1000","J6540",4168.00,396.30,550592.80,"0000650001",,,"2008.03.06"
2,"7710","1000","001","61077","1000","J6540",4470.00,264.20,590487.00,"0000650001",,,"2008.04.18"
1,"7710","1000","001","61077","1000","J6540",4052.00,132.10,535269.20,"0000650001",,,"2008.05.30"
2,"7710","1000","001","61077","1000","J6540",4516.00,264.20,596563.60,"0000650001",,,"2008.06.26"
1,"7710","1000","001","61077","1000","J6540",5108.00,132.10,674766.80,"0000650001",,,"2008.08.21"
1,"7710","1000","001","61077","1000","J6540",5037.00,132.10,665387.70,"0000650001",,,"2008.10.03"
2,"7710","1000","001","61078","1000","J6540",2550.00,352.20,449055.00,"0000650001",,,"2008.01.25"
3,"7710","1000","001","61078","1000","J6540",4110.00,528.30,723771.00,"0000650001",,,"2008.03.06"
2,"7710","1000","001","61078","1000","J6540",3704.00,352.20,652274.40,"0000650001",,,"2008.04.04"
2,"7710","1000","001","61078","1000","J6540",3008.00,352.20,529708.80,"0000650001",,,"2008.05.01"
1,"7710","1000","001","61078","1000","J6540",3008.00,176.10,529708.80,"0000650001",,,"2008.05.15"
1,"7710","1000","001","61078","1000","J6540",3757.00,176.10,661607.70,"0000650001",,,"2008.06.12"
1,"7710","1000","001","61078","1000","J6540",3934.00,176.10,692777.40,"0000650001",,,"2008.06.26"
1,"7710","1000","001","61078","1000","J6540",1908.00,176.10,335998.80,"0000650001",,,"2008.08.07"
3,"7710","1000","001","61078","1000","J6540",7060.00,528.30,1243266.00,"0000650001",,,"2008.08.21"
1,"7710","1000","001","61078","1000","J6540",5502.00,176.10,968902.20,"0000650001",,,"2008.10.03"
1,"7710","1000","001","61079","1000","J7625",864.00,1049.00,906336.00,"0000650001",,,"2008.01.10"
1,"7710","1000","001","61079","1000","J7625",928.00,1049.00,973472.00,"0000650001",,,"2008.02.07"
1,"7710","1000","001","61079","1000","J7625",1216.00,1049.00,1275584.00,"0000650001",,,"2008.03.06"
1,"7710","1000","001","61079","1000","J7625",1056.00,1049.00,1107744.00,"0000650001",,,"2008.04.04"
1,"7710","1000","001","61079","1000","J7625",1152.00,1049.00,1208448.00,"0000650001",,,"2008.05.01"
1,"7710","1000","001","61079","1000","J7625",1184.00,1049.00,1242016.00,"0000650001",,,"2008.05.30"
1,"7710","1000","001","61079","1000","J7625",1408.00,1049.00,1476992.00,"0000650001",,,"2008.06.26"
1,"7710","1000","001","61079","1000","J7625",1280.00,1049.00,1342720.00,"0000650001",,,"2008.08.07"
1,"7710","1000","001","61079","1000","J7625",1832.00,1049.00,1921768.00,"0000650001",,,"2008.09.19"
1,"7710","1000","001","61079","1000","J7625",832.00,1049.00,872768.00,"0000650001",,,"2008.10.15"
1,"7710","1000","001","61079","1000","J7625",1216.00,1049.00,1275584.00,"0000650001",,,"2008.10.17"
1,"7710","1000","001","61084","1000","J7570",6056.00,83.00,502648.00,"0000650001",,,"2008.01.10"
1,"7710","1000","001","61084","1000","J7570",5184.00,83.00,430272.00,"0000650001",,,"2008.02.14"
1,"7710","1000","001","61084","1000","J7570",5760.00,83.00,478080.00,"0000650001",,,"2008.03.21"
2,"7710","1000","001","61084","1000","J7570",5760.00,166.00,478080.00,"0000650001",,,"2008.05.01"
1,"7710","1000","001","61084","1000","J7570",5851.00,83.00,485633.00,"0000650001",,,"2008.06.12"
1,"7710","1000","001","61084","1000","J7570",5760.00,83.00,478080.00,"0000650001",,,"2008.07.17"
1,"7710","1000","001","61084","1000","J7570",5472.00,83.00,454176.00,"0000650001",,,"2008.09.12"
3,"7710","1000","001","61085","1000","J7570",8757.00,249.00,726831.00,"0000650001",,,"2008.01.03"
1,"7710","1000","001","61085","1000","J7570",9012.00,83.00,747996.00,"0000650001",,,"2008.02.07"
2,"7710","1000","001","61085","1000","J7570",10820.00,166.00,898060.00,"0000650001",,,"2008.03.21"
2,"7710","1000","001","61085","1000","J7570",9122.00,166.00,757126.00,"0000650001",,,"2008.04.24"
1,"7710","1000","001","61085","1000","J7570",8928.00,83.00,741024.00,"0000650001",,,"2008.06.05"
1,"7710","1000","001","61085","1000","J7570",18125.00,83.00,1504375.00,"0000650001",,,"2008.07.04"
1,"7710","1000","001","61085","1000","J7570",7664.00,83.00,636112.00,"0000650001",,,"2008.08.14"
1,"7710","1000","001","61085","1000","J7570",8928.00,83.00,741024.00,"0000650001",,,"2008.09.26"
1,"7710","1000","001","61086","1000","J7570",3444.00,83.00,285852.00,"0000650001",,,"2008.07.24"
1,"7710","1000","001","61087","1000","J7570",30000.00,83.00,2490000.00,"0000650001",,,"2008.07.24"
5,"7710","1000","001","61088","1000","I145",61212.00,110.00,1346664.00,"0000650001",,,"2008.01.10"
1,"7710","1000","001","61088","1000","I145",69705.00,22.00,1533510.00,"0000650001",,,"2008.02.28"
3,"7710","1000","001","61088","1000","I145",67500.00,66.00,1485000.00,"0000650001",,,"2008.04.18"
9,"7710","1000","001","61088","1000","I145",76649.00,198.00,1686278.00,"0000650001",,,"2008.05.30"
1,"7710","1000","001","61088","1000","I145",77850.00,22.00,1712700.00,"0000650001",,,"2008.07.17"
1,"7710","1000","001","61088","1000","I145",77850.00,22.00,1712700.00,"0000650001",,,"2008.08.21"
1,"7710","1000","001","61094","1000","J6700",26725.00,83.00,2218175.00,"0000650006",,,"2008.02.07"
1,"7710","1000","001","61094","1000","J6700",14651.00,83.00,1216033.00,"0000650006",,,"2008.04.10"
1,"7710","1000","001","61094","1000","J6700",32016.00,83.00,2657328.00,"0000650006",,,"2008.06.12"
1,"7710","1000","001","61094","1000","J6700",30416.00,83.00,2524528.00,"0000650006",,,"2008.07.17"
1,"7710","1000","001","61095","1000","J6700",42864.00,83.00,3557712.00,"0000650006",,,"2008.01.18"
2,"7710","1000","001","61095","1000","J6700",35893.00,166.00,2979119.00,"0000650006",,,"2008.03.14"
1,"7710","1000","001","61095","1000","J6700",24638.00,83.00,2044954.00,"0000650006",,,"2008.06.05"
1,"7710","1000","001","61095","1000","J6700",35880.00,83.00,2978040.00,"0000650006",,,"2008.07.31"
1,"7710","1000","001","61095","1000","J6700",42552.00,83.00,3531816.00,"0000650006",,,"2008.08.28"
1,"7710","1000","001","61095","1000","J6700",48456.00,83.00,4021848.00,"0000650006",,,"2008.09.05"
1,"7710","1000","001","61096","1000","J6700",15490.00,83.00,1285670.00,"0000650006",,,"2008.01.31"
2,"7710","1000","001","61096","1000","J6700",14616.00,166.00,1213128.00,"0000650006",,,"2008.04.24"
1,"7710","1000","001","61096","1000","J6700",16300.00,83.00,1352900.00,"0000650006",,,"2008.06.19"
1,"7710","1000","001","61096","1000","J6700",22792.00,83.00,1891736.00,"0000650006",,,"2008.08.21"
1,"7710","1000","001","61097","1000","J6700",7992.00,77.00,615384.00,"0000650006",,,"2008.01.03"
1,"7710","1000","001","61097","1000","J6700",8004.00,77.00,616308.00,"0000650006",,,"2008.04.03"
1,"7710","1000","001","61097","1000","J6700",8000.00,77.00,616000.00,"0000650006",,,"2008.07.04"
1,"7710","1000","001","62002","1000","J6530",4000.00,48.00,192000.00,"0000650080",,,"2008.01.10"
1,"7710","1000","001","62002","1000","J6530",4000.00,48.00,192000.00,"0000650080",,,"2008.04.10"
1,"7710","1000","001","62002","1000","J6530",4000.00,48.00,192000.00,"0000650080",,,"2008.05.08"
1,"7710","1000","001","62002","1000","J6530",4000.00,48.00,192000.00,"0000650080",,,"2008.06.12"
1,"7710","1000","001","62002","1000","J6530",4000.00,48.00,192000.00,"0000650080",,,"2008.08.14"
1,"7710","1000","001","62003","1000","J6530",2448.00,64.00,156672.00,"0000650080",,,"2008.02.07"
1,"7710","1000","001","62003","1000","J6530",2000.00,64.00,128000.00,"0000650080",,,"2008.05.08"
1,"7710","1000","001","62003","1000","J6530",2500.00,64.00,160000.00,"0000650080",,,"2008.08.14"
1,"7710","1000","001","62003","1000","J6530",2000.00,64.00,128000.00,"0000650080",,,"2008.10.17"
1,"7710","1000","001","62005","1000","I025",247.00,233.00,57551.00,"0000650001",,,"2008.01.02"
1,"7710","1000","001","62005","1000","I025",240.00,233.00,55920.00,"0000650001",,,"2008.03.21"
1,"7710","1000","001","62005","1000","I025",118.00,233.00,27494.00,"0000650001",,,"2008.09.05"
1,"7710","1000","001","62005","1000","I025",120.00,233.00,27960.00,"0000650001",,,"2008.10.10"
1,"7710","1000","001","62010","1000","J5100",3000.00,39.00,117000.00,"0000650001",,,"2008.01.02"
1,"7710","1000","001","62010","1000","J5100",10500.00,39.00,409500.00,"0000650001",,,"2008.01.03"
1,"7710","1000","001","62010","1000","J5100",3000.00,39.00,117000.00,"0000650001",,,"2008.01.10"
1,"7710","1000","001","62010","1000","J5100",3000.00,39.00,117000.00,"0000650001",,,"2008.01.18"
1,"7710","1000","001","62010","1000","J5100",4384.00,39.00,170976.00,"0000650001",,,"2008.01.25"
1,"7710","1000","001","62011","1000","J5100",8500.00,74.00,629000.00,"0000650001",,,"2008.01.02"
2,"7710","1000","001","62011","1000","J5100",41915.00,148.00,3101710.00,"0000650001",,,"2008.01.03"
1,"7710","1000","001","62011","1000","J5100",16874.00,74.00,1248676.00,"0000650001",,,"2008.01.10"
1,"7710","1000","001","62011","1000","J5100",8740.00,74.00,646760.00,"0000650001",,,"2008.01.18"
